zip	primary_city	acceptable_cities	unacceptable_cities	state	county
49262	North Adams			MI	Hillsdale County
49263	Norvell			MI	Jackson County
49264	Onondaga			MI	Ingham County
49265	Onsted			MI	Lenawee County
49266	Osseo			MI	Hillsdale County
49267	Ottawa Lake			MI	Monroe County
49268	Palmyra			MI	Lenawee County
49269	Parma			MI	Jackson County
49270	Petersburg			MI	Monroe County
49271	Pittsford	Prattville		MI	Hillsdale County
49272	Pleasant Lake			MI	Jackson County
49274	Reading			MI	Hillsdale County
49276	Riga			MI	Lenawee County
49277	Rives Junction	Rives Jct		MI	Jackson County
49279	Sand Creek			MI	Lenawee County
49281	Somerset		Cement City	MI	Hillsdale County
49282	Somerset Center	Somerset Ctr		MI	Hillsdale County
49283	Spring Arbor			MI	Jackson County
49284	Springport		Duck Lake	MI	Jackson County
49285	Stockbridge			MI	Ingham County
49286	Tecumseh			MI	Lenawee County
49287	Tipton			MI	Lenawee County
49288	Waldron			MI	Hillsdale County
49289	Weston			MI	Lenawee County
49301	Ada			MI	Kent County
49302	Alto			MI	Kent County
49303	Bailey			MI	Muskegon County
49304	Baldwin			MI	Lake County
49305	Barryton			MI	Mecosta County
49306	Belmont			MI	Kent County
49307	Big Rapids			MI	Mecosta County
49309	Bitely		Woodland Park	MI	Newaygo County
49310	Blanchard	Millbrook		MI	Isabella County
49311	Bradley			MI	Allegan County
49312	Brohman			MI	Newaygo County
49314	Burnips			MI	Allegan County
49315	Byron Center		Byron Township	MI	Kent County
49316	Caledonia	Dutton		MI	Kent County
49317	Cannonsburg			MI	Kent County
49318	Casnovia			MI	Muskegon County
49319	Cedar Springs			MI	Kent County
49320	Chippewa Lake			MI	Mecosta County
49321	Comstock Park			MI	Kent County
49322	Coral			MI	Montcalm County
49323	Dorr			MI	Allegan County
49325	Freeport			MI	Barry County
49326	Gowen			MI	Kent County
49327	Grant			MI	Newaygo County
49328	Hopkins			MI	Allegan County
49329	Howard City			MI	Montcalm County
49330	Kent City			MI	Kent County
49331	Lowell			MI	Kent County
49332	Mecosta			MI	Mecosta County
49333	Middleville		Middlevle, Yankee Springs	MI	Barry County
49335	Moline			MI	Allegan County
49336	Morley			MI	Mecosta County
49337	Newaygo		Croton	MI	Newaygo County
49338	Paris			MI	Mecosta County
49339	Pierson			MI	Montcalm County
49340	Remus			MI	Mecosta County
49341	Rockford			MI	Kent County
49342	Rodney			MI	Mecosta County
49343	Sand Lake			MI	Kent County
49344	Shelbyville			MI	Allegan County
49345	Sparta			MI	Kent County
49346	Stanwood	Canadian Lake, Canadian Lakes		MI	Mecosta County
49347	Trufant			MI	Montcalm County
49348	Wayland			MI	Allegan County
49349	White Cloud			MI	Newaygo County
49351	Rockford		Wolverine World Wide	MI	Kent County
49355	Ada		Amway Corp	MI	Kent County
49356	Ada		Amway Corp	MI	Kent County
49357	Ada		Amway Corp	MI	Kent County
49401	Allendale			MI	Ottawa County
49402	Branch			MI	Mason County
49403	Conklin			MI	Ottawa County
49404	Coopersville		Coppersville, Eastmanville	MI	Ottawa County
49405	Custer			MI	Mason County
49406	Douglas			MI	Allegan County
49408	Fennville			MI	Allegan County
49409	Ferrysburg			MI	Ottawa County
49410	Fountain			MI	Mason County
49411	Free Soil			MI	Mason County
49412	Fremont			MI	Newaygo County
49413	Fremont		Gerber Products Inc	MI	Newaygo County
49415	Fruitport			MI	Muskegon County
49416	Glenn			MI	Allegan County
49417	Grand Haven			MI	Ottawa County
49418	Grandville	Wyoming		MI	Kent County
49419	Hamilton			MI	Allegan County
49420	Hart			MI	Oceana County
49421	Hesperia			MI	Oceana County
49422	Holland			MI	Ottawa County
49423	Holland			MI	Ottawa County
49424	Holland			MI	Ottawa County
49425	Holton	Brunswick		MI	Muskegon County
49426	Hudsonville			MI	Ottawa County
49427	Jamestown			MI	Ottawa County
49428	Jenison	Georgetown Township, Georgetown Tp	Georgetown Twp	MI	Ottawa County
49429	Jenison			MI	Ottawa County
49430	Lamont			MI	Ottawa County
49431	Ludington			MI	Mason County
49434	Macatawa			MI	Ottawa County
49435	Marne			MI	Ottawa County
49436	Mears	Silver Lake		MI	Oceana County
49437	Montague			MI	Muskegon County
49440	Muskegon		Meskegon	MI	Muskegon County
49441	Muskegon	Norton Shores	Meskegon, Roosevelt Pk	MI	Muskegon County
49442	Muskegon		Meskegon	MI	Muskegon County
49443	Muskegon		Meskegon	MI	Muskegon County
49444	Muskegon	Muskegon Heights, Muskegon Hts, Norton Shores	Meskegon	MI	Muskegon County
49445	Muskegon	N Muskegon, North Muskegon	Meskegon	MI	Muskegon County
49446	New Era			MI	Oceana County
49448	Nunica			MI	Ottawa County
49449	Pentwater			MI	Oceana County
49450	Pullman			MI	Allegan County
49451	Ravenna			MI	Muskegon County
49452	Rothbury			MI	Oceana County
49453	Saugatuck			MI	Allegan County
49454	Scottville			MI	Mason County
49455	Shelby			MI	Oceana County
49456	Spring Lake	Norton Shores		MI	Ottawa County
49457	Twin Lake		Lakewood Club	MI	Muskegon County
49458	Walhalla			MI	Mason County
49459	Walkerville			MI	Oceana County
49460	West Olive		Port Sheldon	MI	Ottawa County
49461	Whitehall		Sylvan Beach	MI	Muskegon County
49463	Sylvan Beach	Wabaningo, Whitehall		MI	Muskegon County
49464	Zeeland		Borculo	MI	Ottawa County
49468	Grandville			MI	Kent County
49501	Grand Rapids		Gr	MI	Kent County
49502	Grand Rapids		Business Reply Mail	MI	Kent County
49503	Grand Rapids	Wyoming	Gr	MI	Kent County
49504	Grand Rapids		Gr, Standale	MI	Kent County
49505	Grand Rapids		Gr	MI	Kent County
49506	Grand Rapids	East Grand Ra, East Grand Rapids	Cascade, Cascade Twp, Forest Hills, Gr, Kentwood	MI	Kent County
49507	Grand Rapids		Gr	MI	Kent County
49508	Grand Rapids	Kentwood, Wyoming	Cutlerville, Gr	MI	Kent County
49509	Wyoming	Grand Rapids	Gr	MI	Kent County
49510	Grand Rapids		Gr	MI	Kent County
49512	Grand Rapids	Kentwood	Gr	MI	Kent County
49514	Grand Rapids		Gr	MI	Kent County
49515	Grand Rapids		Gr	MI	Kent County
49516	Grand Rapids		Gr	MI	Kent County
49518	Grand Rapids	Kentwood	Gr	MI	Kent County
49519	Wyoming	Grand Rapids	Gr	MI	Kent County
49523	Grand Rapids		Gr	MI	Kent County
49525	Grand Rapids		Gr	MI	Kent County
49528	Grand Rapids		Gr, Kentwood, Kentwood Brch	MI	Kent County
49530	Grand Rapids		Zondervan Corp	MI	Kent County
49534	Grand Rapids	Walker	Gr, Standale	MI	Kent County
49544	Grand Rapids	Walker	Gr	MI	Kent County
49546	Grand Rapids		Cascade, Cascade Twp, East Grand Rapids, Gr, Kentwood	MI	Kent County
49548	Grand Rapids	Kentwood, Wyoming	Cutlerville, Gr	MI	Kent County
49550	Grand Rapids		Michigan Bulb Co	MI	Kent County
49555	Grand Rapids		Radio Bible Class	MI	Kent County
49560	Grand Rapids		Christian Reformed Church	MI	Kent County
49588	Grand Rapids	Kentwood		MI	Kent County
49599	Grand Rapids			MI	Kent County
49601	Cadillac	Hoxeyville		MI	Wexford County
49610	Acme			MI	Grand Traverse County
49611	Alba			MI	Antrim County
49612	Alden			MI	Antrim County
49613	Arcadia			MI	Manistee County
49614	Bear Lake	Pierport		MI	Manistee County
49615	Bellaire			MI	Antrim County
49616	Benzonia			MI	Benzie County
49617	Beulah			MI	Benzie County
49618	Boon			MI	Wexford County
49619	Brethren			MI	Manistee County
49620	Buckley			MI	Wexford County
49621	Cedar			MI	Leelanau County
49622	Central Lake			MI	Antrim County
49623	Chase			MI	Lake County
49625	Copemish			MI	Manistee County
49626	Eastlake			MI	Manistee County
49627	Eastport			MI	Antrim County
49628	Elberta			MI	Benzie County
49629	Elk Rapids			MI	Antrim County
49630	Empire			MI	Leelanau County
49631	Evart			MI	Osceola County
49632	Falmouth			MI	Missaukee County
49633	Fife Lake			MI	Kalkaska County
49634	Filer City			MI	Manistee County
49635	Frankfort			MI	Benzie County
49636	Glen Arbor			MI	Leelanau County
49637	Grawn			MI	Grand Traverse County
49638	Harrietta			MI	Wexford County
49639	Hersey			MI	Osceola County
49640	Honor			MI	Benzie County
49642	Idlewild			MI	Lake County
49643	Interlochen	Karlin		MI	Grand Traverse County
49644	Irons		Peacock	MI	Lake County
49645	Kaleva			MI	Manistee County
49646	Kalkaska			MI	Kalkaska County
49648	Kewadin			MI	Antrim County
49649	Kingsley			MI	Grand Traverse County
49650	Lake Ann			MI	Benzie County
49651	Lake City	Moorestown		MI	Missaukee County
49653	Lake Leelanau			MI	Leelanau County
49654	Leland		North Manitou, South Manitou	MI	Leelanau County
49655	Leroy		Le Roy	MI	Osceola County
49656	Luther			MI	Lake County
49657	Mc Bain			MI	Missaukee County
49659	Mancelona			MI	Antrim County
49660	Manistee	Stronach		MI	Manistee County
49663	Manton			MI	Wexford County
49664	Maple City			MI	Leelanau County
49665	Marion			MI	Osceola County
49666	Mayfield			MI	Grand Traverse County
49667	Merritt			MI	Missaukee County
49668	Mesick			MI	Wexford County
49670	Northport		North Port, Northport Point	MI	Leelanau County
49673	Old Mission			MI	Grand Traverse County
49674	Omena			MI	Leelanau County
49675	Onekama			MI	Manistee County
49676	Rapid City			MI	Kalkaska County
49677	Reed City			MI	Osceola County
49679	Sears			MI	Osceola County
49680	South Boardman	S Boardman		MI	Kalkaska County
49682	Suttons Bay	Peshawbestown		MI	Leelanau County
49683	Thompsonville			MI	Benzie County
49684	Traverse City			MI	Grand Traverse County
49685	Traverse City			MI	Grand Traverse County
49686	Traverse City		Barlow Branch	MI	Grand Traverse County
49688	Tustin			MI	Osceola County
49689	Wellston			MI	Manistee County
49690	Williamsburg			MI	Grand Traverse County
49696	Traverse City		Barlow Branch	MI	Grand Traverse County
49701	Mackinaw City		Mackinac City	MI	Emmet County
49705	Afton			MI	Cheboygan County
49706	Alanson			MI	Emmet County
49707	Alpena			MI	Alpena County
49709	Atlanta			MI	Montmorency County
49710	Barbeau			MI	Chippewa County
49711	Bay Shore	Charlevoix		MI	Charlevoix County
49712	Boyne City			MI	Charlevoix County
49713	Boyne Falls			MI	Charlevoix County
49715	Brimley	Raco		MI	Chippewa County
49716	Brutus			MI	Emmet County
49717	Burt Lake			MI	Cheboygan County
49718	Carp Lake			MI	Emmet County
49719	Cedarville			MI	Mackinac County
49720	Charlevoix			MI	Charlevoix County
49721	Cheboygan			MI	Cheboygan County
49722	Conway			MI	Emmet County
49723	Cross Village			MI	Emmet County
49724	Dafter			MI	Chippewa County
49725	De Tour Village	De Tour Vlle		MI	Chippewa County
49726	Drummond Island	Drummond Is		MI	Chippewa County
49727	East Jordan			MI	Charlevoix County
49728	Eckerman	Strongs		MI	Chippewa County
49729	Ellsworth			MI	Antrim County
49730	Elmira			MI	Antrim County
49733	Frederic			MI	Crawford County
49734	Gaylord			MI	Otsego County
49735	Gaylord	Treetops Vil, Treetops Village	Treetops	MI	Otsego County
49736	Goetzville	Stalwart		MI	Chippewa County
49737	Good Hart	Harbor Spgs, Harbor Springs		MI	Emmet County
49738	Grayling			MI	Crawford County
49739	Grayling		Camp Grayling	MI	Crawford County
49740	Harbor Springs	Harbor Point, Harbor Spgs, Wequetonsing		MI	Emmet County
49743	Hawks			MI	Presque Isle County
49744	Herron			MI	Alpena County
49745	Hessel			MI	Mackinac County
49746	Hillman			MI	Montmorency County
49747	Hubbard Lake			MI	Alpena County
49748	Hulbert			MI	Chippewa County
49749	Indian River			MI	Cheboygan County
49751	Johannesburg			MI	Otsego County
49752	Kinross			MI	Chippewa County
49753	Lachine			MI	Alpena County
49755	Levering			MI	Emmet County
49756	Lewiston			MI	Montmorency County
49757	Mackinac Island	Mackinac Is		MI	Mackinac County
49759	Millersburg	Ocqueoc		MI	Presque Isle County
49760	Moran			MI	Mackinac County
49761	Mullett Lake			MI	Cheboygan County
49762	Naubinway			MI	Mackinac County
49764	Oden			MI	Emmet County
49765	Onaway			MI	Presque Isle County
49766	Ossineke			MI	Alpena County
49768	Paradise			MI	Chippewa County
49769	Pellston			MI	Emmet County
49770	Petoskey	Bay Harbor, Bay View		MI	Emmet County
49774	Pickford			MI	Chippewa County
49775	Pointe Aux Pins	Bois Blanc Is, Bois Blanc Island, Point Aux Pin		MI	Mackinac County
49776	Posen			MI	Presque Isle County
49777	Presque Isle			MI	Presque Isle County
49779	Rogers City			MI	Presque Isle County
49780	Rudyard	Fibre		MI	Chippewa County
49781	Saint Ignace			MI	Mackinac County
49782	Beaver Island		Saint James	MI	Charlevoix County
49783	Sault Sainte Marie	Sault S Marie		MI	Chippewa County
49784	Kincheloe	Sault S Marie, Sault Sainte Marie	Chippewa Reg Correction Fac	MI	Chippewa County
49785	Kincheloe	Sault S Marie, Sault Sainte Marie	Chippewa Temp Correction Fac	MI	Chippewa County
49786	Kincheloe	Sault S Marie, Sault Sainte Marie	Hiawatha Temp Correction Fac	MI	Chippewa County
49788	Kincheloe	Sault S Marie, Sault Sainte Marie		MI	Chippewa County
49790	Eckerman	Strongs		MI	Chippewa County
49791	Topinabee			MI	Cheboygan County
49792	Tower			MI	Cheboygan County
49793	Trout Lake			MI	Chippewa County
49795	Vanderbilt			MI	Otsego County
49796	Walloon Lake			MI	Charlevoix County
49797	Waters			MI	Otsego County
49799	Wolverine			MI	Cheboygan County
49801	Iron Mountain		E Kingsford, East Kingsford, Iron Mtn, Kingsford Branch	MI	Dickinson County
49802	Kingsford	Iron Mountain		MI	Dickinson County
49805	Allouez			MI	Keweenaw County
49806	Au Train			MI	Alger County
49807	Bark River	Hardwood, Schaffer		MI	Delta County
49808	Big Bay			MI	Marquette County
49812	Carney			MI	Menominee County
49814	Champion			MI	Marquette County
49815	Channing			MI	Dickinson County
49816	Chatham	Limestone		MI	Alger County
49817	Cooks			MI	Schoolcraft County
49818	Cornell			MI	Delta County
49819	Arnold	Cornell		MI	Marquette County
49820	Curtis			MI	Mackinac County
49821	Daggett			MI	Menominee County
49822	Deerton			MI	Alger County
49825	Eben Junction		Eben Jct	MI	Alger County
49826	Rumely	Eben Junction		MI	Alger County
49827	Engadine			MI	Mackinac County
49829	Escanaba			MI	Delta County
49831	Felch	Iron Mountain	Northland	MI	Dickinson County
49833	Little Lake			MI	Marquette County
49834	Foster City			MI	Dickinson County
49835	Garden			MI	Delta County
49836	Germfask		Blaney Park	MI	Schoolcraft County
49837	Gladstone	Brampton		MI	Delta County
49838	Gould City			MI	Mackinac County
49839	Grand Marais			MI	Alger County
49840	Gulliver			MI	Schoolcraft County
49841	Gwinn	Princeton		MI	Marquette County
49845	Harris			MI	Menominee County
49847	Hermansville			MI	Menominee County
49848	Ingalls			MI	Menominee County
49849	Ishpeming			MI	Marquette County
49852	Loretto	Vulcan		MI	Dickinson County
49853	Mc Millan		Mcmillan	MI	Luce County
49854	Manistique	Thompson		MI	Schoolcraft County
49855	Marquette	Harvey		MI	Marquette County
49858	Menominee			MI	Menominee County
49861	Michigamme			MI	Marquette County
49862	Munising	Christmas	Forest Lake	MI	Alger County
49863	Nadeau			MI	Menominee County
49864	Nahma			MI	Delta County
49865	National Mine	Ishpeming		MI	Marquette County
49866	Negaunee			MI	Marquette County
49868	Newberry			MI	Luce County
49870	Norway			MI	Dickinson County
49871	Palmer			MI	Marquette County
49872	Perkins			MI	Delta County
49873	Perronville			MI	Menominee County
49874	Powers			MI	Menominee County
49876	Quinnesec			MI	Dickinson County
49877	Ralph	Felch		MI	Dickinson County
49878	Rapid River			MI	Delta County
49879	Republic			MI	Marquette County
49880	Rock			MI	Delta County
49881	Sagola			MI	Dickinson County
49883	Seney			MI	Schoolcraft County
49884	Shingleton			MI	Alger County
49885	Skandia			MI	Marquette County
49886	Spalding			MI	Menominee County
49887	Stephenson	Cedar River		MI	Menominee County
49891	Trenary	Traunik		MI	Alger County
49892	Vulcan			MI	Dickinson County
49893	Wallace			MI	Menominee County
49894	Wells			MI	Delta County
49895	Wetmore			MI	Alger County
49896	Wilson			MI	Menominee County
49901	Ahmeek			MI	Keweenaw County
49902	Alpha			MI	Iron County
49903	Amasa			MI	Iron County
49905	Atlantic Mine			MI	Houghton County
49908	Baraga	Keweenaw Bay		MI	Baraga County
49910	Bergland			MI	Ontonagon County
49911	Bessemer			MI	Gogebic County
49912	Bruce Crossing	Bruce Xing		MI	Ontonagon County
49913	Calumet	Laurium	Centennial Heights, Centennial Hts	MI	Houghton County
49915	Caspian			MI	Iron County
49916	Chassell			MI	Houghton County
49917	Copper City			MI	Houghton County
49918	Copper Harbor	Calumet		MI	Keweenaw County
49919	Covington			MI	Baraga County
49920	Crystal Falls			MI	Iron County
49921	Dodgeville	Houghton		MI	Houghton County
49922	Dollar Bay			MI	Houghton County
49925	Ewen			MI	Ontonagon County
49927	Gaastra			MI	Iron County
49929	Greenland			MI	Ontonagon County
49930	Hancock		Ripley	MI	Houghton County
49931	Houghton			MI	Houghton County
49934	Hubbell			MI	Houghton County
49935	Iron River	Beechwood		MI	Iron County
49938	Ironwood			MI	Gogebic County
49942	Kearsarge	Calumet		MI	Houghton County
49945	Lake Linden	Gay		MI	Houghton County
49946	Lanse		'L Anse, L'' Anse'	MI	Baraga County
49947	Marenisco	Merriweather		MI	Gogebic County
49948	Mass City			MI	Ontonagon County
49950	Mohawk	Eagle Harbor, Eagle River		MI	Keweenaw County
49952	Nisula			MI	Houghton County
49953	Ontonagon			MI	Ontonagon County
49955	Painesdale			MI	Houghton County
49958	Pelkie			MI	Houghton County
49959	Ramsay			MI	Gogebic County
49960	Rockland			MI	Ontonagon County
49961	Sidnaw			MI	Houghton County
49962	Skanee			MI	Baraga County
49963	South Range			MI	Houghton County
49964	Stambaugh			MI	Iron County
49965	Toivola			MI	Houghton County
49967	Trout Creek	Kenton		MI	Ontonagon County
49968	Wakefield			MI	Gogebic County
49969	Watersmeet			MI	Gogebic County
49970	Watton			MI	Baraga County
49971	White Pine			MI	Ontonagon County
50001	Ackworth		Milo, Sandyville	IA	Warren County
50002	Adair		North Branch	IA	Adair County
50003	Adel			IA	Dallas County
50005	Albion		Minerva	IA	Marshall County
50006	Alden	Buckeye		IA	Hardin County
50007	Alleman			IA	Polk County
50008	Allerton		Harvard	IA	Wayne County
50009	Altoona		Adventureland Estates, Ivy	IA	Polk County
50010	Ames			IA	Story County
50011	Ames		Iowa State University	IA	Story County
50012	Ames		Iowa State University	IA	Story County
50013	Ames		Iowa State University	IA	Story County
50014	Ames			IA	Story County
50020	Anita		Berea	IA	Cass County
50021	Ankeny			IA	Polk County
50022	Atlantic		Lorah	IA	Cass County
50023	Ankeny			IA	Polk County
50025	Audubon		Fiscus, Ross, Sharon	IA	Audubon County
50026	Bagley			IA	Guthrie County
50027	Barnes City			IA	Mahaska County
50028	Baxter			IA	Jasper County
50029	Bayard			IA	Guthrie County
50031	Beaver			IA	Boone County
50032	Berwick			IA	Polk County
50033	Bevington			IA	Madison County
50034	Blairsburg			IA	Hamilton County
50035	Bondurant			IA	Polk County
50036	Boone			IA	Boone County
50037	Boone			IA	Boone County
50038	Booneville			IA	Dallas County
50039	Bouton		Gardiner	IA	Dallas County
50040	Boxholm			IA	Boone County
50041	Bradford			IA	Franklin County
50042	Brayton			IA	Audubon County
50043	Buckeye			IA	Hardin County
50044	Bussey			IA	Marion County
50046	Cambridge			IA	Story County
